"website","url","reference","country","province","location","title","description","price","operation","property_type","rooms","baths","area","floor","elevator","outside","floor","images","latitude","longitude","dealer","dealer_url","dealer_is_professional"
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-112-30702661,"112-30702661",es,barcelona,"Mas Milà, Olivella, Barcelona (provincia)","Terreno en Mas Milà, Olivella","Can Suriá, venta.
 
 Parcela en venta en Can Suria. 
 Tiene vistas al mar.
 
 El precio no incluye impuestos (ITP, IVA y AJD), ni los gastos de notario ni los de registro.",125000.0,BUY,LAND,,,1200,,,,,1,41.3147823,1.7740644,Fincas La Clau,https://www.yaencontre.com/inmobiliarias/fincas-la-clau-112,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-112-30702343,"112-30702343",es,barcelona,"Vilanova del Vallès, Barcelona (provincia)",Terreno en Vilanova del Vallès,"Olivella, venta.
 
 Parcela en Olivella zona Les Colines, 757m superficie parcela.
 
 Extras de la vivienda: autobuses, montaña, urbanización, vallado, zona verde, zonas infantiles.
 
 El precio no incluye impuestos (ITP, IVA y AJD), ni los gastos de notario n...",40000.0,BUY,LAND,,,757,,,,,1,41.5500688,2.2956461,Fincas La Clau,https://www.yaencontre.com/inmobiliarias/fincas-la-clau-112,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-112-28394008,"112-28394008",es,barcelona,"Mas Milà, Olivella, Barcelona (provincia)","Terreno en Mas Milà, Olivella","Olivella, venta.
 
 Parcela en Olivella, zona Les Colines, con 1036 m. de superficie. 
 Propiedad de origen.
 
 El precio no incluye impuestos (ITP, IVA y AJD), ni los gastos de notario ni los de registro.",87500.0,BUY,LAND,,,1036,,,,,0,41.3137016,1.7786732,Fincas La Clau,https://www.yaencontre.com/inmobiliarias/fincas-la-clau-112,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-59928-6682-V,"59928-6682-V",es,barcelona,"Pobla de Claramunt, la, Barcelona (provincia)","Terreno en Pobla de Claramunt, la","SOLAR EN LES GARRIGUES - LA POBLA DE CLARAMUNT. Solar de 865m2 con pendiente, para edificar una casa a 4 vientos, zona muy tranquila y servicios a pie de parcela.",27500.0,BUY,LAND,,,690,,,,,3,41.5455638,1.6540264,FINQUES RAMBLES,https://www.yaencontre.com/inmobiliarias/finques-rambles-59928,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-10965-84198303,"10965-84198303",es,barcelona,"Masquefa, Barcelona (provincia)",Terreno en Masquefa,"Terreno urbano en Masquefa zona CENTRO, 120 m. superficie parcela.
 incluye planos de la casa de 250mts. esquinera, zona privilegiada
 EN EL MISMO CENTRO DE LA POBLACION!",122260.0,BUY,LAND,,,120,,,,,0,41.4998572,1.8161367,Habitat Catalunya,https://www.yaencontre.com/inmobiliarias/habitat-catalunya-10965,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-10965-86521227,"10965-86521227",es,barcelona,"Gelida, Barcelona (provincia)",Terreno en Gelida,"Terreno de 482m2, con preciosas vistas, ubicado en la parte alta de la Urbanización Martivell de Gelida (Polígono I). Poca pendiente ascendente. Sin cargas registrales. Calle sin urbanizar, ideal como inversión.",9000.0,BUY,LAND,,,482,,,,,1,41.4210393,1.85386,Habitat Catalunya,https://www.yaencontre.com/inmobiliarias/habitat-catalunya-10965,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-15486-35953726,"15486-35953726",es,barcelona,"Canyelles, Barcelona (provincia)",Terreno en Canyelles,"Parcela edificable de unos 740m2, 16m de fachada por unos 45m de fondo, medidas aproximadas. Terreno con inclinación descendente. Vallado al 50%.",67000.0,BUY,LAND,,,721,,,,,1,41.2830786,1.7394472,AM INMOBILIARIA,https://www.yaencontre.com/inmobiliarias/am-inmobiliaria-15486,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-50835-95376605,"50835-95376605",es,barcelona,"Sant Joan Despí, Barcelona (provincia)",Terreno en Sant Joan Despí,"Se vende solar céntrico en Sant joan d ´espi, ideal para una o dos casas unifamiliar, con una gran fachada de 22 metros y una edificabilidad de 408 m2 en PB+2.",285000.0,BUY,LAND,,,136,,,,,0,41.3668157,2.0511455,Racemart Inversiones Inmobiliarias SL,https://www.yaencontre.com/inmobiliarias/racemart-inversiones-inmobiliarias-sl-50835,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-100091876,"462-100091876",es,barcelona,"Granada, La, Barcelona (provincia)","Terreno en Granada, La","Parcelas para edificar en la Granada del Penedès. Parcela 157 m², para edificar vivienda adosada, fachada de 6,20 mts y 25 mts de profundidad, en el centro del pueblo, 2 parcelas más a la venta de 200 m2 por 63.000 Euros. Finques. Sip. Ref 155SA.",55000.0,BUY,LAND,,,180,,,,,4,41.3740175,1.7211169,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-83016205,"462-83016205",es,barcelona,"Canyelles, Barcelona (provincia)",Terreno en Canyelles,"Parcela en venta en Canyelles de 513m² en una urbanización en todos los servicios y a pocos kilometros de Vilanova y la Geltrú y Vilafranca del Penedès, zona muy bien comunicada. Finques Sip Ref. 7427MA.",38000.0,BUY,LAND,,,513,,,,,2,41.2699884,1.7045848,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-100091917,"462-100091917",es,barcelona,"Pontons, Barcelona (provincia)",Terreno en Pontons,Parcella en venta en Pontons de 715 m² urbanizable. FINQUES SIP Ref. 6812MA.,36000.0,BUY,LAND,,,715,,,,,1,41.4164474,1.5159884,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-100091770,"462-100091770",es,barcelona,"Olèrdola, Barcelona (provincia)",Terreno en Olèrdola,Parcela de 680m² situada en la urbanización Daltmar en Olèrdola en buena ubicación con buenas vistas. Urbanización con todos los servicios a pocos kilometros de Vilafranca y de Sitges. Finques Sip 8703M.,33000.0,BUY,LAND,,,680,,,,,3,41.2908147,1.6975329,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-100091744,"462-100091744",es,barcelona,"Canyelles, Barcelona (provincia)",Terreno en Canyelles,"Parcela rústica en Canyelles en la urbanización las maravilles. Dispone de una superficie de 803m², actualmente terreno rústico para poder plantar huerto, zona barbacoa, espacio para disfrutar del aire libre y la natura, posibilidad de adquirir diversas parcel...",12400.0,BUY,LAND,,,760,,,,,3,41.2817518,1.7227658,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-100091929,"462-100091929",es,barcelona,"Vilobí del Penedès, Barcelona (provincia)",Terreno en Vilobí del Penedès,"Parcela en venta en zona residencial de Vilobí del Penedès, dispone de 600m² con posibilidad de ampliar la parcela con más metros según la necesidad. Muy buena ubicación. Finques Sip Ref. 8161MJ.",95000.0,BUY,LAND,,,600,,,,,2,41.3878534,1.6622424,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-100091887,"462-100091887",es,barcelona,"Pacs del Penedès, Barcelona (provincia)",Terreno en Pacs del Penedès,Parcelas en venta en la exclusiva urbanización de Pla de Cavalls a 3 minutos de Vilafranca del Penedès para construir la casa de sus sueños. A partir de 70.000 Euros las parcelas de 400m². Finques Sip Ref. 7844SR.,80000.0,BUY,LAND,,,400,,,,,3,41.3652874,1.6500575,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-100091808,"462-100091808",es,barcelona,"Mas Milà, Olivella, Barcelona (provincia)","Terreno en Mas Milà, Olivella","Terreno situado a 10 km de Vilafranca del Penedès muy bien comunicado y a 18 km de la playa de Sitges, tiene 872 m² y la urbanización consta de todos los servicios. FINQUES SIP Ref. 6421MA.",37000.0,BUY,LAND,,,872,,,,,3,41.3127167,1.7751485,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-100091866,"462-100091866",es,barcelona,"Castellet i la Gornal, Barcelona (provincia)",Terreno en Castellet i la Gornal,"Solar edificable en venta de 190m2 en las Masuques, y con 60m2 de almacén. Para mas información contacten con Finques Sip. REF: 9155E.",70000.0,BUY,LAND,,,190,,,,,3,41.279905,1.6527578,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-100091867,"462-100091867",es,barcelona,"Canyelles, Barcelona (provincia)",Terreno en Canyelles,Parcela en venta en Canyelles de 672m² en una urbanización con todos los servicios a pocos kilometros de Vilanova i la Geltrú y de Vilafranca del Penedès en una zona muy bien comunicada. Finques Sip Ref. 7430MA:.,55000.0,BUY,LAND,,,672,,,,,1,41.2718878,1.7075436,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-100091826,"462-100091826",es,barcelona,"Font-Rubí, Barcelona (provincia)",Terreno en Font-Rubí,"Parcela de 700 m2, para edificar casa a 4 vientos, totalmente urbanizada, con luz y alcantarillado, tiene un poco de pendiente y muy buenas vistas. ref 123S.",40000.0,BUY,LAND,,,700,,,,,0,41.441512,1.6212313,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-100091823,"462-100091823",es,barcelona,"Sant Martí Sarroca, Barcelona (provincia)",Terreno en Sant Martí Sarroca,"Parcela en venta de 450m2 para edificar casa esquinera en Sant Martí Sarroca, con muy buena orientación, de unos 27m2 de fachada por una calle y por la otra 16m2. Zona muy tranquila, cerca de todos los servicios. Para más información: Finques Sip REF: 9154S.",120000.0,BUY,LAND,,,450,,,,,1,41.3890564,1.6108884,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-100091799,"462-100091799",es,barcelona,"Vilobí del Penedès, Barcelona (provincia)",Terreno en Vilobí del Penedès,"Parcela en venta en Vilobí del Penedès. Ubicada en la calle principal, cerca de la entrada y salida del pueblo. Terreno de 815m² totalmente plano. Finques Sip Ref: 8357AS.",148000.0,BUY,LAND,,,815,,,,,1,41.3900451,1.6632215,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-100091890,"462-100091890",es,barcelona,"Vilobí del Penedès, Barcelona (provincia)",Terreno en Vilobí del Penedès,"Parcela en venta a Vilobi de 534 m², a 4 vientos, zona residencial y tranquila de la población, totalmente urbanizada y cerca de todos los servicios de la población. Con vistas panorámicas a las Montañas de Montserrat. FINCAS SIP Ref. 6565SA.",95000.0,BUY,LAND,,,534,,,,,4,41.3906579,1.6663135,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-100091843,"462-100091843",es,barcelona,"Avinyonet del Penedès, Barcelona (provincia)",Terreno en Avinyonet del Penedès,"Parcela de 1191 m² situada en la montaña, a 15 km de la playa y en plena naturaleza, para edificar casa a 4 vientos. REF 598S.",180000.0,BUY,LAND,,,1191,,,,,0,41.3312574,1.7694282,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
pisos.com,https://www.pisos.com/comprar/piso-ensanches_zabalguneak-35837522376_173300/,"35837522376.173300",es,navarra_nafarroa,"Calle Yanguas Y Miranda, Ensanches - Zabalguneak (Pamplona - Iruña)",Piso en calle Yanguas y Miranda,"Altura piso 5º, piso superficie total 167 m², superficie útil 116 m², hab. Individuales: 1, habitaciones dobles: 2, 1 baño, 1 aseo...",470000.0,venta,pisos,3,2,167,5,,,5,12,42.812823,-1.6453464,Pisopack Pamplona,https://www.pisos.com/microsite-pisopack_pamplona,true
pisos.com,https://www.pisos.com/comprar/piso-ensanches_zabalguneak-35837522376_173300/,"35837522376.173300",es,navarra_nafarroa,"Calle Yanguas Y Miranda, Ensanches - Zabalguneak (Pamplona - Iruña)",Piso en calle Yanguas y Miranda,"Altura piso 5º, piso superficie total 167 m², superficie útil 116 m², hab. Individuales: 1, habitaciones dobles: 2, 1 baño, 1 aseo...",470000.0,venta,pisos,3,2,167,5,,,5,12,42.812823,-1.6453464,Pisopack Pamplona,https://www.pisos.com/microsite-pisopack_pamplona,true
pisos.com,https://www.pisos.com/alquilar/local_comercial-patraix_barrio46018-35844126293_515510/,"35844126293.515510",es,valencia,"Patraix, Patraix (Distrito Patraix. València Capital)",Local comercial en Patraix,"Llave maestra red inmobiliaria oficna de la eliana c/ marques de caceres 52
Les ofrece  traspaso peluqueria 
Se traspasa peluquerí...",770.0,alquiler,locales,,,126,,,,,41,39.4668336,-0.3928684,Llave Maestra Residenciales,https://www.pisos.com/microsite-llave_maestra_residenciales,true
pisos.com,https://www.pisos.com/alquilar/local_comercial-patraix_barrio46018-35844126293_515510/,"35844126293.515510",es,valencia,"Patraix, Patraix (Distrito Patraix. València Capital)",Local comercial en Patraix,"Llave maestra red inmobiliaria oficna de la eliana c/ marques de caceres 52
Les ofrece  traspaso peluqueria 
Se traspasa peluquerí...",770.0,alquiler,locales,,,126,,,,,41,39.4668336,-0.3928684,Llave Maestra Residenciales,https://www.pisos.com/microsite-llave_maestra_residenciales,true
pisos.com,https://www.pisos.com/alquilar/local_comercial-campanar_barrio46015-35052407505_100500/,"35052407505.100500",es,valencia,"Campanar, Campanar (Distrito Campanar. València Capital)",Local comercial en Campanar,Se alquila local comercial en zona de campanar. Junto pueblo de campanar y a escasos metros de hipercor. Tiene una superficie tota...,680.0,alquiler,locales,,,140,,,,,7,39.4836828,-0.3972912,G And S Servicios Inmobiliarios,https://www.pisos.com/microsite-g_and_s_servicios_inmobiliarios,true
pisos.com,https://www.pisos.com/alquilar/local_comercial-campanar_barrio46015-35052407505_100500/,"35052407505.100500",es,valencia,"Campanar, Campanar (Distrito Campanar. València Capital)",Local comercial en Campanar,Se alquila local comercial en zona de campanar. Junto pueblo de campanar y a escasos metros de hipercor. Tiene una superficie tota...,680.0,alquiler,locales,,,140,,,,,7,39.4836828,-0.3972912,G And S Servicios Inmobiliarios,https://www.pisos.com/microsite-g_and_s_servicios_inmobiliarios,true
pisos.com,https://www.pisos.com/alquilar/local_comercial-benipeixcar_raval46730-11759372136_100500/,"11759372136.100500",es,valencia,"Avinguda De La Medicina, Benipeixcar-Raval (Distrito Gandia Ciutat. Gandia)",Local comercial en Avinguda de la Medicina,"El local ideal para  tu negocio enfrente del nuevo hospital comarcal

 
 Si tienes un negocio relacionado con la sanidad  o la med...",1600.0,alquiler,locales,,,100,,,,,12,38.9633282,-0.1713916,Urbatic,https://www.pisos.com/microsite-urbatic,true
pisos.com,https://www.pisos.com/alquilar/local_comercial-benipeixcar_raval46730-11759372136_100500/,"11759372136.100500",es,valencia,"Avinguda De La Medicina, Benipeixcar-Raval (Distrito Gandia Ciutat. Gandia)",Local comercial en Avinguda de la Medicina,"El local ideal para  tu negocio enfrente del nuevo hospital comarcal

 
 Si tienes un negocio relacionado con la sanidad  o la med...",1600.0,alquiler,locales,,,100,,,,,12,38.9633282,-0.1713916,Urbatic,https://www.pisos.com/microsite-urbatic,true
pisos.com,https://www.pisos.com/alquilar/local_comercial-pucol_centre-35056306304_108900/,"35056306304.108900",es,valencia,"Centre, Centre (Puçol)",Local comercial en Centre,"¿Buscas un local en una de las zonas más comerciales de puçol? ¡¡Lo tenemos!! Situado en una zona de paso, tanto de coches como a ...",425.0,alquiler,locales,,,121,,,,,31,39.62066,-0.3070388,Inmobiliaria Piquer 993929 0,https://www.pisos.com/microsite-inmobiliaria_piquer_993929_0,true
pisos.com,https://www.pisos.com/alquilar/local_comercial-pucol_centre-35056306304_108900/,"35056306304.108900",es,valencia,"Centre, Centre (Puçol)",Local comercial en Centre,"¿Buscas un local en una de las zonas más comerciales de puçol? ¡¡Lo tenemos!! Situado en una zona de paso, tanto de coches como a ...",425.0,alquiler,locales,,,121,,,,,31,39.62066,-0.3070388,Inmobiliaria Piquer 993929 0,https://www.pisos.com/microsite-inmobiliaria_piquer_993929_0,true
pisos.com,https://www.pisos.com/alquilar/local_comercial-benipeixcar_raval46730-11748454332_100500/,"11748454332.100500",es,valencia,"Avinguda De La Medicina, Benipeixcar-Raval (Distrito Gandia Ciutat. Gandia)",Local comercial en Avinguda de la Medicina,"El local ideal para  tu negocio enfrente del nuevo hospital comarcal

 
 Si tienes un negocio relacionado con la sanidad  o la med...",3000.0,alquiler,locales,,,205,,,,,8,38.9633282,-0.1713916,Urbatic,https://www.pisos.com/microsite-urbatic,true
pisos.com,https://www.pisos.com/alquilar/local_comercial-benipeixcar_raval46730-11748454332_100500/,"11748454332.100500",es,valencia,"Avinguda De La Medicina, Benipeixcar-Raval (Distrito Gandia Ciutat. Gandia)",Local comercial en Avinguda de la Medicina,"El local ideal para  tu negocio enfrente del nuevo hospital comarcal

 
 Si tienes un negocio relacionado con la sanidad  o la med...",3000.0,alquiler,locales,,,205,,,,,8,38.9633282,-0.1713916,Urbatic,https://www.pisos.com/microsite-urbatic,true
pisos.com,https://www.pisos.com/alquilar/local_comercial-malilla46006-34185521121_100500/,"34185521121.100500",es,valencia,"Malilla, Malilla (Distrito Quatre Carreres. València Capital)",Local comercial en Malilla,"Grupo alain consultores inmobiliarios alquila local comercial de 174 metros en planta baja distribuido en dos estancias diáfanas, ...",800.0,alquiler,locales,,,193,,,,,7,39.4523977,-0.3762934,Alain Servicios Inmobiliarios 994175 0,https://www.pisos.com/microsite-alain_servicios_inmobiliarios_994175_0,true
pisos.com,https://www.pisos.com/alquilar/local_comercial-malilla46006-34185521121_100500/,"34185521121.100500",es,valencia,"Malilla, Malilla (Distrito Quatre Carreres. València Capital)",Local comercial en Malilla,"Grupo alain consultores inmobiliarios alquila local comercial de 174 metros en planta baja distribuido en dos estancias diáfanas, ...",800.0,alquiler,locales,,,193,,,,,7,39.4523977,-0.3762934,Alain Servicios Inmobiliarios 994175 0,https://www.pisos.com/microsite-alain_servicios_inmobiliarios_994175_0,true
pisos.com,https://www.pisos.com/alquilar/local_comercial-torrent_parc_central-36761070288_994707/,"36761070288.994707",es,valencia,"Avenida Olímpica, Parc Central (Torrent)",Local comercial en Avenida Olímpica,"Hermosa oficina de unos 60 metros construidos en la zona el parc central, ubicada en una primera planta exclusivamente dedicada a ...",400.0,alquiler,locales,,,60,1,,,1,7,39.425673672,-0.469142579,Tu Cartel Es Servicios Inmobiliarios 994707 0,https://www.pisos.com/microsite-tu_cartel_es_servicios_inmobiliarios_994707_0,true
pisos.com,https://www.pisos.com/alquilar/local_comercial-torrent_parc_central-36761070288_994707/,"36761070288.994707",es,valencia,"Avenida Olímpica, Parc Central (Torrent)",Local comercial en Avenida Olímpica,"Hermosa oficina de unos 60 metros construidos en la zona el parc central, ubicada en una primera planta exclusivamente dedicada a ...",400.0,alquiler,locales,,,60,1,,,1,7,39.425673672,-0.469142579,Tu Cartel Es Servicios Inmobiliarios 994707 0,https://www.pisos.com/microsite-tu_cartel_es_servicios_inmobiliarios_994707_0,true
pisos.com,https://www.pisos.com/alquilar/oficina-sant_pau46015-33377043183_993475/,"33377043183.993475",es,valencia,"Avenida De Las Cortes Valencianas, Sant Pau (Distrito Campanar. València Capital)",Oficina en Avenida de las Cortes Valencianas,"Oficina en edificio representativo.
Cuenta con todas las instalaciones necesarias para empezar su actividad, a falta de mobiliario...",2500.0,alquiler,locales,,,263,,,,,14,39.4934318,-0.4011013,Real Rent 993475 0,https://www.pisos.com/microsite-real_rent_993475_0,true
pisos.com,https://www.pisos.com/alquilar/oficina-sant_pau46015-33377043183_993475/,"33377043183.993475",es,valencia,"Avenida De Las Cortes Valencianas, Sant Pau (Distrito Campanar. València Capital)",Oficina en Avenida de las Cortes Valencianas,"Oficina en edificio representativo.
Cuenta con todas las instalaciones necesarias para empezar su actividad, a falta de mobiliario...",2500.0,alquiler,locales,,,263,,,,,14,39.4934318,-0.4011013,Real Rent 993475 0,https://www.pisos.com/microsite-real_rent_993475_0,true
pisos.com,https://www.pisos.com/alquilar/local_comercial-xativa_centro_urbano-35883420065_100900/,"35883420065.100900",es,valencia,"Calle Avenida Jaime Primero, Xàtiva",Local comercial en calle Avenida Jaime Primero,"Bonito local comercial de alquiler en pleno centro de xàtiva, la zona de la alameda con más paso de toda la ciudad. Consta de un e...",900.0,alquiler,locales,,,81,,,,,10,38.99040274,-0.522616287,Inmobiliaria Bacete 990600 0,https://www.pisos.com/microsite-inmobiliaria_bacete_990600_0,true
pisos.com,https://www.pisos.com/alquilar/local_comercial-xativa_centro_urbano-35883420065_100900/,"35883420065.100900",es,valencia,"Calle Avenida Jaime Primero, Xàtiva",Local comercial en calle Avenida Jaime Primero,"Bonito local comercial de alquiler en pleno centro de xàtiva, la zona de la alameda con más paso de toda la ciudad. Consta de un e...",900.0,alquiler,locales,,,81,,,,,10,38.99040274,-0.522616287,Inmobiliaria Bacete 990600 0,https://www.pisos.com/microsite-inmobiliaria_bacete_990600_0,true
yaencontre.com,https://www.yaencontre.com/venta/piso/inmueble-46766-101105451,"46766-101105451",es,alava,"Zaramaga, Vitoria-Gasteiz, Alava (provincia)","Piso en Zaramaga, Vitoria-Gasteiz","CALLE REYES CATOLICOS, LUMINOSO Y EXCELENTE ALTURA

Situado en zona consolidada con todos los servicios, entidades financieras, comercio minorista, supermercados, Institutos de Formación, Colegios, Centro Cívico Polideportivo, etc.. .

Vivienda con tres habita...",170000.0,BUY,FLAT,3,1,86,,,,,14,42.8560765,-2.6702592,Fincas Armentia,https://www.yaencontre.com/inmobiliarias/fincas-armentia-46766,true
pisos.com,https://www.pisos.com/comprar/nave_industrial-riba_roja_de_turia_centro_urbano-31734117834_100500/,"31734117834.100500",es,valencia,"Calle Num.20 (Pg. Industrial), Riba-roja de Túria",Nave industrial en calle Num.20 (Pg. Industrial),"Nave industrial de 724 m² construidos y 186 m² de patio sin edificar, ubicada en polígono el oliveral, en ribarroja del turia, exc...",310000.0,venta,naves,,,724,,,,,18,39.548598091,-0.579332061,Primer Grupo Gran Via,https://www.pisos.com/microsite-primer_grupo_gran_via,true
pisos.com,https://www.pisos.com/comprar/nave_industrial-riba_roja_de_turia_centro_urbano-31734117834_100500/,"31734117834.100500",es,valencia,"Calle Num.20 (Pg. Industrial), Riba-roja de Túria",Nave industrial en calle Num.20 (Pg. Industrial),"Nave industrial de 724 m² construidos y 186 m² de patio sin edificar, ubicada en polígono el oliveral, en ribarroja del turia, exc...",310000.0,venta,naves,,,724,,,,,18,39.548598091,-0.579332061,Primer Grupo Gran Via,https://www.pisos.com/microsite-primer_grupo_gran_via,true
pisos.com,https://www.pisos.com/comprar/nave_industrial-alaquas_centro_urbano-32562624066_100500/,"32562624066.100500",es,valencia,"Carrer De Sant Martí, 35, Alaquàs","Nave industrial en Carrer de Sant Martí, 35","Se vende  nave industrial, con muchas posibilidades, diferentes usos, para entrar para el sector de la madera principalmente o otr...",660000.0,venta,naves,,,1640,,,,,23,39.4528,-0.46708,Tomas Munoz,https://www.pisos.com/microsite-tomas_munoz,true
pisos.com,https://www.pisos.com/comprar/nave_industrial-alaquas_centro_urbano-32562624066_100500/,"32562624066.100500",es,valencia,"Carrer De Sant Martí, 35, Alaquàs","Nave industrial en Carrer de Sant Martí, 35","Se vende  nave industrial, con muchas posibilidades, diferentes usos, para entrar para el sector de la madera principalmente o otr...",660000.0,venta,naves,,,1640,,,,,23,39.4528,-0.46708,Tomas Munoz,https://www.pisos.com/microsite-tomas_munoz,true
pisos.com,https://www.pisos.com/comprar/nave_industrial-mas_del_jutge46909-35026565461_100500/,"35026565461.100500",es,valencia,"Carretera Masía Del Juez, Mas del Jutge (Torrent)",Nave industrial en Carretera Masía del Juez,"En venta nave industrial que se encuentra polígono masía del juez, torrent, valencia, situado en su ultima actividad ha sido ofici...",220000.0,venta,naves,,,894,,,,,10,39.4394949,-0.4946045,Tatiana Cozma,https://www.pisos.com/microsite-tatiana_cozma,true
pisos.com,https://www.pisos.com/comprar/nave_industrial-mas_del_jutge46909-35026565461_100500/,"35026565461.100500",es,valencia,"Carretera Masía Del Juez, Mas del Jutge (Torrent)",Nave industrial en Carretera Masía del Juez,"En venta nave industrial que se encuentra polígono masía del juez, torrent, valencia, situado en su ultima actividad ha sido ofici...",220000.0,venta,naves,,,894,,,,,10,39.4394949,-0.4946045,Tatiana Cozma,https://www.pisos.com/microsite-tatiana_cozma,true
pisos.com,https://www.pisos.com/comprar/nave_industrial-massanassa_centro_urbano-32522793061_100900/,"32522793061.100900",es,valencia,"Calle Hort De D. Gregori, Massanassa",Nave industrial en calle Hort de D. Gregori,"Nave industrial con características comerciales por su magnifica ubicación.
Almacén 1500 m², oficinas 150 m² y exposición 350 m².
...",800000.0,venta,naves,,,2000,,,,,14,39.410453814,-0.401612698,Gar And Ma Asociados,https://www.pisos.com/microsite-gar_and_ma_asociados,true
pisos.com,https://www.pisos.com/comprar/nave_industrial-massanassa_centro_urbano-32522793061_100900/,"32522793061.100900",es,valencia,"Calle Hort De D. Gregori, Massanassa",Nave industrial en calle Hort de D. Gregori,"Nave industrial con características comerciales por su magnifica ubicación.
Almacén 1500 m², oficinas 150 m² y exposición 350 m².
...",800000.0,venta,naves,,,2000,,,,,14,39.410453814,-0.401612698,Gar And Ma Asociados,https://www.pisos.com/microsite-gar_and_ma_asociados,true
pisos.com,https://www.pisos.com/comprar/nave_comercial-nou_moles46018-9235377512_994707/,"9235377512.994707",es,valencia,"Nou Moles, Nou Moles (Distrito L'Olivereta. València Capital)",Nave comercial en Nou Moles,"Fabulosa nave de 525 m situada en la zona  de la olivereta en valencia capital.
Local recayente a dos calles   con facilidad de ac...",350000.0,venta,naves,,,525,,,,,14,39.4726398,-0.3970383,Tu Cartel Es Servicios Inmobiliarios 994707 0,https://www.pisos.com/microsite-tu_cartel_es_servicios_inmobiliarios_994707_0,true
pisos.com,https://www.pisos.com/comprar/nave_comercial-nou_moles46018-9235377512_994707/,"9235377512.994707",es,valencia,"Nou Moles, Nou Moles (Distrito L'Olivereta. València Capital)",Nave comercial en Nou Moles,"Fabulosa nave de 525 m situada en la zona  de la olivereta en valencia capital.
Local recayente a dos calles   con facilidad de ac...",350000.0,venta,naves,,,525,,,,,14,39.4726398,-0.3970383,Tu Cartel Es Servicios Inmobiliarios 994707 0,https://www.pisos.com/microsite-tu_cartel_es_servicios_inmobiliarios_994707_0,true
